Month,Day,Year,Latitude,Longitude,Number
9,13,2010,38.2,-78.4,5
9,12,2010,41.7,-81.5,24
9,12,2010,41.8,-90.1,1
9,12,2010,39.1,-94.6,500
9,12,2010,42,-82.5,15000
9,12,2010,42.8,-81.2,200
9,12,2010,43.7,-79.4,300
9,11,2010,42.5,-81.7,200
9,11,2010,43.2,-95.5,2000
9,10,2010,40.9,-90.4,210
9,10,2010,41.4,-93.5,100
9,10,2010,41.7,-90.6,500
9,10,2010,44.1,-80.8,75
9,10,2010,42.6,-83.9,200
9,10,2010,42,-91.6,500
9,10,2010,43,-87.9,3000
9,10,2010,42.4,-82.3,200
9,9,2010,42.5,-92.5,100
9,9,2010,43.2,-93.4,200
9,9,2010,44,-78,1000
9,9,2010,41.9,-93.6,2000
9,9,2010,43.1,-83.3,200
9,9,2010,42.8,-94.9,1000
9,9,2010,42.3,-94.6,400
9,9,2010,39.3,-74.6,200
9,9,2010,40.9,-85.1,200
9,9,2010,41.4,-92.9,200
9,9,2010,42.7,-80.8,15000
9,9,2010,44,-77.7,10000
9,9,2010,43.3,-95,200
9,8,2010,41.4,-90.7,1
9,8,2010,44,-83.7,30
9,8,2010,42.5,-94.2,500
9,8,2010,40.6,-88.8,60
9,8,2010,44.5,-77.5,100
9,8,2010,43.1,-87.9,300
9,8,2010,41.6,-88.9,15
9,8,2010,43.6,-79.6,300
9,8,2010,43.6,-80.1,650
9,8,2010,44.3,-79.1,300
9,8,2010,41.9,-88.2,1
9,7,2010,43.7,-93.4,3000
9,7,2010,42.5,-93.3,1000
9,7,2010,44.1,-87.7,30
9,7,2010,42.8,-92.4,200
9,6,2010,41.6,-93.5,200
9,6,2010,42.3,-93.3,50
9,6,2010,41.5,-96.2,500
9,6,2010,43.4,-83.4,1
9,6,2010,44.2,-88.3,24
9,6,2010,43.4,-83.6,100
9,6,2010,43.2,-89.2,1
9,6,2010,42.4,-92.3,10
9,6,2010,42.8,-92.4,100
9,6,2010,43.9,-78.9,1
9,5,2010,44.1,-76.7,24
9,5,2010,41.9,-92.1,60
9,5,2010,42.3,-91,200
9,5,2010,42.4,-91.2,1
9,5,2010,41.5,-92.4,1
9,5,2010,44.3,-76.5,30
9,5,2010,41.3,-91.2,100
9,5,2010,44.4,-76.8,50
9,5,2010,42.8,-92.4,3000
9,5,2010,43.6,-87.8,1
9,5,2010,43.9,-79.1,2000
9,5,2010,43.7,-87.7,2000
9,5,2010,45.9,-94.6,200
9,5,2010,45.5,-74.7,50
9,4,2010,43.5,-87.9,200
9,4,2010,42.3,-91,200
9,4,2010,43.9,-87.8,200
9,4,2010,42,-82.9,200
9,4,2010,42.2,-92.4,500
9,4,2010,45.8,-87.2,100
9,4,2010,44.2,-85,300
9,4,2010,42.6,-87.8,30
9,4,2010,44.2,-88.5,1000
9,4,2010,42,-94,400
9,4,2010,42.9,-92.5,200
9,4,2010,41.4,-82.7,10
9,4,2010,42.8,-92.4,200
9,4,2010,44.8,-89.2,53
9,3,2010,45.2,-93.8,1000
9,3,2010,45,-75.4,24
9,3,2010,43.3,-83,200
9,3,2010,42.5,-95,50
9,3,2010,43.2,-79,100
9,2,2010,44,-92.9,30
9,2,2010,43.5,-93.3,50
9,2,2010,44.1,-92.5,200
9,2,2010,42.7,-92.6,1000
9,1,2010,46.7,-94.5,100
9,1,2010,45.6,-94.2,300
8,31,2010,44.1,-76.1,300
8,31,2010,41.8,-83.8,3000
8,31,2010,43,-88,1
8,30,2010,46.3,-98.7,200
8,30,2010,45.3,-94.9,1
8,30,2010,43.4,-79.7,75
8,30,2010,44.5,-95.1,200
8,29,2010,44.3,-79.4,300
8,29,2010,46.5,-99.3,150
8,29,2010,43.8,-80.8,200
8,29,2010,41.8,-83.8,100
8,29,2010,44.3,-81.5,100
8,28,2010,43.1,-85.6,1000
8,28,2010,44.7,-94.8,2000
8,28,2010,44.6,-94.6,1000
8,28,2010,45.5,-98.7,300
8,28,2010,44.3,-79.1,1
8,28,2010,44.9,-97.2,1000
8,27,2010,43.4,-79.8,1
8,27,2010,40.6,-81.1,1
8,27,2010,44.8,-95.1,1000
8,27,2010,43.5,-92.5,200
8,27,2010,43.5,-93.3,50
8,27,2010,41.5,-83.6,1000
8,27,2010,45.7,-95,500
8,27,2010,44.5,-94.4,2000
8,26,2010,42.5,-81.7,200
8,26,2010,43.2,-95.5,500
8,26,2010,42.1,-83.2,5
8,25,2010,43.8,-81.7,1
8,25,2010,44.9,-94.4,300
8,25,2010,44.7,-80.9,300
8,25,2010,42.7,-82.8,200
8,25,2010,45.7,-95,250
8,25,2010,48.2,-96.5,100
8,25,2010,44.9,-97.2,500
8,24,2010,44.7,-94.8,36
8,24,2010,40.9,-83.8,800
8,24,2010,47.1,-96,2000
8,24,2010,45.3,-92.7,275
8,24,2010,45.6,-95.1,3000
8,24,2010,43,-88,30
8,24,2010,44.5,-94.4,300
8,23,2010,43.8,-83.3,2000
8,23,2010,43.4,-81.6,1
8,23,2010,43.8,-81.7,200
8,23,2010,46.9,-96.9,200
8,22,2010,46.9,-96.8,100
8,22,2010,44.4,-78.7,500
8,22,2010,44.1,-83,36
8,22,2010,46.9,-96.9,200
8,21,2010,43.9,-79,50
8,21,2010,46,-86.8,1000
8,21,2010,45.3,-81.7,100
8,20,2010,43.4,-81.6,1
8,19,2010,44,-77.7,60
8,17,2010,45,-75.4,50
8,17,2010,42,-82.5,15000
8,16,2010,45.3,-76.7,20
8,16,2010,42,-82.5,300
8,15,2010,44.3,-88.4,2000
8,15,2010,44.4,-81.4,40
8,11,2010,47.2,-95.9,1000
11,18,2011,34.3,-119.3,2000
11,11,2011,34.3,-119.3,200
11,10,2011,28.5,-96.7,75
11,10,2011,34.3,-119.3,100
11,9,2011,37.9,-122.7,8000
11,9,2011,37.9,-122.7,
11,2,2011,29.2,-98.2,40
10,31,2011,34.2,-77.8,40
10,30,2011,20.9,-100.7,100
10,29,2011,28.5,-96.7,10000
10,29,2011,27.3,-97.9,300
10,28,2011,28.8,-95.9,1000
10,26,2011,20.7,-100.5,
10,26,2011,20.6,-100.4,
10,26,2011,29.5,-98.5,100
10,26,2011,19.4,-100.4,
10,25,2011,29.9,-97.8,100
10,24,2011,42,-82.5,1300
10,24,2011,39.7,-76,9
10,23,2011,31.1,-87.3,12
10,23,2011,40.8,-73.2,100
10,23,2011,37.1,-122.2,100
10,22,2011,30.4,-95.8,200
10,22,2011,42,-82.5,120
10,21,2011,34,-81,20
10,20,2011,32.8,-91.7,25
10,19,2011,27.9,-97.3,300
10,19,2011,30.4,-95.5,36
10,18,2011,25.7,-100.3,500
10,18,2011,28.2,-97,150
10,18,2011,25.4,-101,500
10,18,2011,25.7,-100.3,300
10,18,2011,30.4,-95.5,100
10,17,2011,39.9,-74.2,1
10,17,2011,29.9,-97.8,100
10,17,2011,43.2,-88,50
10,17,2011,26.8,-101.5,
10,17,2011,29,-100.4,45
10,16,2011,27,-102.1,5000
10,16,2011,30.2,-101.1,1000
10,16,2011,30.4,-86.9,10
10,16,2011,31.8,-102.3,100
10,15,2011,29.8,-98.5,127
10,15,2011,30.7,-103.9,
10,15,2011,42.2,-82.9,6
10,15,2011,29.9,-97.8,200
10,15,2011,33.5,-112.1,4
10,14,2011,30.3,-98.9,300
10,14,2011,31.1,-98.2,1000
10,14,2011,30.9,-97.6,49
10,13,2011,30.3,-81.8,25
10,12,2011,29.4,-100.9,300
10,12,2011,33.4,-96.7,100
10,11,2011,32.1,-97.9,30
10,10,2011,37.3,-76,900
10,9,2011,39.3,-74.6,30
10,8,2011,32.6,-97.2,100
10,8,2011,40.7,-74,50
10,8,2011,38.4,-85.3,3
10,8,2011,33.2,-96.6,125
10,7,2011,39,-74.9,40
10,7,2011,32.8,-96.8,75
10,7,2011,32.8,-96.8,100
10,7,2011,31.8,-102.3,500
10,6,2011,33.2,-96.8,6
10,6,2011,31.9,-103,
10,6,2011,31.7,-103.2,1000
10,5,2011,32.8,-106.1,100
10,5,2011,31.8,-99.9,1000
10,5,2011,32.8,-97.5,20
10,5,2011,39.3,-74.5,1000
10,4,2011,27,-102.1,30
10,4,2011,30.7,-103.9,
10,4,2011,30,-103,2000
10,4,2011,31.9,-102.4,200
10,4,2011,38.8,-76.5,100
10,4,2011,38.8,-76.5,100
10,4,2011,30.5,-100.5,10000
10,3,2011,38,-75.3,5000
10,3,2011,29.9,-100.9,500
10,3,2011,29.9,-100.9,1500
10,3,2011,30.7,-103.9,100
10,3,2011,30.7,-102.8,10000
10,3,2011,30.7,-104.5,1000
10,2,2011,30.7,-102.8,
10,2,2011,30,-103,1000
10,2,2011,31.8,-102.3,275
10,1,2011,29.8,-103.6,
10,1,2011,39,-74.9,1000
10,1,2011,30.3,-99.2,100
10,1,2011,40.6,-73.3,600
10,1,2011,42,-82.5,100
10,1,2011,38.9,-74.9,1000
10,1,2011,33,-91.6,2000
9,30,2011,29.8,-103.6,1000
9,30,2011,30.7,-102.8,300
9,30,2011,30.5,-100.5,300
9,29,2011,31.2,-99.9,1000
9,29,2011,33.1,-98.6,50
9,29,2011,32.9,-98.5,500
9,28,2011,30.5,-99.8,500
9,28,2011,31.6,-100.5,500
9,27,2011,32.5,-99.7,1000
9,27,2011,32.8,-98.9,100
9,26,2011,35.9,-98,30
9,26,2011,33.6,-101.9,50
9,25,2011,35.7,-97.3,150
9,25,2011,33.1,-98.6,45
9,25,2011,30.7,-101.4,200
9,25,2011,34,-97.9,200
9,24,2011,41,-84.6,15
9,24,2011,42.1,-82.5,1000
9,23,2011,35.9,-98.7,20
9,22,2011,36.9,-95.9,100
9,22,2011,33.6,-101.9,100
9,22,2011,43.7,-79.4,100
9,21,2011,36.7,-98.6,1000
9,21,2011,35.9,-98,75
9,21,2011,36.4,-97.8,50
9,21,2011,35.4,-97.5,15
9,21,2011,36.2,-97.1,15
9,21,2011,39.2,-78.2,40
9,20,2011,37.3,-80.4,123
9,20,2011,36,-95.8,40
9,20,2011,36.9,-98.3,1000
9,20,2011,35.5,-97.3,50
9,20,2011,35.1,-97.6,15
9,20,2011,36.4,-97.8,150
9,20,2011,38.9,-95.7,20
9,20,2011,43.1,-88,24
9,19,2011,32.5,-99.7,500
9,19,2011,43.7,-79.4,15
9,19,2011,34,-98.5,500
9,17,2011,41.3,-72.9,20
9,17,2011,37.2,-102,100
9,17,2011,37.6,-97.5,200
9,16,2011,35.7,-90,200
9,16,2011,40.6,-73.3,500
9,15,2011,42,-82.5,1500
9,15,2011,42.3,-81.9,175
9,14,2011,44,-78.2,20
9,14,2011,40.5,-94.2,500
9,14,2011,39.2,-99.3,30
9,14,2011,44.3,-83.4,500
9,13,2011,42.5,-81.7,1000
9,13,2011,38.8,-98.9,200
9,12,2011,44.5,-94,200
9,12,2011,43.4,-95.7,100
9,11,2011,38.9,-95.2,1000
9,10,2011,38.2,-97.8,100
9,9,2011,41.8,-73,6
9,8,2011,43.9,-88.3,75
9,8,2011,40.2,-100.6,150
9,8,2011,42.6,-98.6,200
9,7,2011,41.4,-96,60
9,7,2011,45.2,-85.3,300
9,7,2011,38.7,-88.8,150
9,7,2011,44.5,-94.4,50
9,5,2011,41,-97.8,44
9,5,2011,40.8,-83,1500
9,5,2011,44,-96.8,500
9,5,2011,40.6,-98.4,50
9,5,2011,43.8,-99.2,200
9,4,2011,40.1,-97,6
9,4,2011,41.9,-95.3,100
9,4,2011,45.9,-96.7,100
9,3,2011,45.5,-96.1,300
9,3,2011,43.2,-95.5,300
9,3,2011,40.6,-98.4,1000
9,3,2011,42,-96.5,12
9,3,2011,42.9,-96.9,100
9,1,2011,44.9,-94.1,250
9,1,2011,45.2,-98.7,500
8,31,2011,44.5,-94.2,1000
8,31,2011,44.6,-94.6,400
8,30,2011,44.5,-94.7,600
8,29,2011,44.7,-94.8,700
8,29,2011,44.8,-95.1,400
8,29,2011,45.2,-96.6,75
8,29,2011,44.5,-95.1,510
8,29,2011,44.9,-97.2,100
8,28,2011,44.1,-97.2,9
8,28,2011,45.9,-87,6
8,28,2011,45.7,-95,75
8,28,2011,44.9,-94.2,60
8,26,2011,45.3,-92.7,1000
8,25,2011,46.2,-94.6,400
8,25,2011,44.9,-97.2,200
8,22,2011,46,-86.8,62
8,21,2011,38.9,-74.9,100
8,15,2011,46.9,-96.8,12
8,11,2011,45.7,-95,300
12,19,2012,37.1,-122.2,3500
12,10,2012,37.1,-122.2,4000
11,25,2012,35.2,-120.7,13460
11,10,2012,34.3,-119.3,1000
11,7,2012,23.7,-99.1,5
11,4,2012,28.5,-96.7,25
10,30,2012,29.3,-101,100
10,30,2012,25.4,-101,1000
10,30,2012,28.5,-100.9,30
10,29,2012,19.6,-100.3,300
10,29,2012,28.5,-96.7,87
10,28,2012,28.5,-96.7,18
10,26,2012,23.4,-99.4,2000
10,24,2012,29.3,-100.9,200
10,24,2012,29,-100.6,3000
10,23,2012,30.5,-98.8,100
10,23,2012,34.3,-119.3,100
10,22,2012,28.7,-100.5,400
10,20,2012,30.4,-99.6,100
10,18,2012,25.6,-100.1,25
10,17,2012,38.9,-74.9,75
10,17,2012,40.2,-105.1,8
10,16,2012,35.5,-120.9,5000
10,16,2012,27.9,-101.5,
10,15,2012,28.7,-100.5,350
10,15,2012,30.4,-99.6,500
10,14,2012,32.1,-97.9,11
10,13,2012,32.1,-97.9,9
10,13,2012,30.5,-98.4,150
10,11,2012,32.5,-99.7,50
10,11,2012,37.2,-93.3,20
10,10,2012,30.9,-100.5,300
10,9,2012,29.4,-100.4,2000
10,9,2012,29.3,-98.6,100
10,6,2012,30.7,-99.6,200
10,6,2012,32.8,-91.7,7
10,5,2012,31.6,-100.5,24
10,1,2012,38.9,-74.9,1000
9,30,2012,32.8,-98.9,40
9,30,2012,38.9,-74.9,3000
9,30,2012,40.9,-72.5,600
9,30,2012,32.9,-97.4,30
9,30,2012,32.9,-99.7,23
9,29,2012,32.5,-99.7,25
9,29,2012,38.9,-74.9,8000
9,29,2012,40.1,-74.4,5000
9,29,2012,37.8,-76,400
9,28,2012,38.9,-74.9,500
9,28,2012,35.9,-98,50
9,28,2012,35.9,-98,15
9,27,2012,38.9,-75,500
9,27,2012,38.9,-74.9,500
9,26,2012,38.9,-74.9,2000
9,26,2012,38.9,-75,1500
9,25,2012,38.9,-74.9,3000
9,25,2012,35.1,-83.1,60
9,25,2012,35.9,-98,5
9,25,2012,42,-82.5,500
9,25,2012,42.7,-81.2,100
9,25,2012,42.9,-79.4,3000
9,24,2012,39,-74.9,2000
9,24,2012,38.9,-74.9,3000
9,24,2012,40.9,-72.5,50
9,23,2012,38.9,-74.9,2500
9,23,2012,40.1,-74.4,1000
9,23,2012,41,-71.9,100
9,23,2012,42.7,-80.8,1000
9,23,2012,40.6,-73.3,2300
9,22,2012,42.7,-81.2,50
9,21,2012,35.4,-97.5,55
9,21,2012,41.7,-72.2,100
9,20,2012,41.3,-70.8,
9,20,2012,41,-74.5,12
9,19,2012,37.9,-96.4,200
9,19,2012,38.7,-88.8,25
9,19,2012,43.1,-70.7,1000
9,19,2012,42,-82.5,800
9,19,2012,42.7,-81.2,100
9,19,2012,40.8,-72.6,50000
9,18,2012,41.3,-70.8,1000
9,18,2012,41.3,-70.8,1000
9,18,2012,39,-76.2,50
9,18,2012,34.3,-119.3,20
9,16,2012,40.9,-72.5,10000
9,16,2012,37.8,-76,200
9,16,2012,43.3,-70.6,300
9,15,2012,42.9,-70.8,
9,15,2012,41.5,-71.4,1000
9,15,2012,43.1,-70.7,1000
9,15,2012,43,-81.2,425
9,15,2012,40.6,-73.2,50
9,15,2012,42.7,-81.2,150
9,14,2012,40.9,-72.5,10
9,14,2012,43.2,-95.5,6
9,14,2012,40.4,-74.8,500
9,14,2012,40.9,-83.8,60
9,13,2012,39.1,-79.4,100
9,12,2012,40.9,-72.5,500
9,12,2012,40.6,-73.3,90
9,11,2012,42,-97.5,100
9,11,2012,40.8,-72.6,100
9,11,2012,40.6,-73.3,230
9,10,2012,39,-74.9,100
9,10,2012,39.2,-75,100
9,10,2012,41.3,-74.5,12
9,10,2012,42.7,-81.2,135
9,10,2012,40.6,-73.3,750
9,9,2012,44.6,-80.9,50
9,9,2012,40.9,-75.4,50
9,9,2012,44.3,-83.5,400
9,9,2012,41.1,-86.7,500
9,6,2012,43.2,-95.5,9
9,6,2012,41.5,-83.6,100
9,6,2012,43,-75.3,20
9,5,2012,45.7,-95,40
9,5,2012,43.2,-95.5,17
9,4,2012,43.2,-95.5,35
9,4,2012,45.7,-95,300
9,3,2012,42.7,-73.7,70
9,3,2012,43.2,-76,250
9,3,2012,45.7,-95,400
9,3,2012,44.9,-97.2,30
9,3,2012,44.9,-97.2,100
9,2,2012,31.5,-11051301,25
9,2,2012,45.7,-95,100
9,1,2012,43.2,-95.5,20
9,1,2012,41.4,-73.8,75
9,1,2012,42.1,-92.9,150
8,31,2012,45.7,-95,300
8,30,2012,43.9,-78.9,100
8,30,2012,43.9,-78.9,300
8,30,2012,45.7,-95,9
8,29,2012,42.6,-77.1,110
8,28,2012,45.1,-92.5,10
8,27,2012,44.3,-96.6,200
8,27,2012,44.3,-96.6,150
8,27,2012,44.8,-69,100
8,27,2012,41.4,-72.2,50
8,27,2012,44.3,-76.5,25
8,26,2012,44.3,-96.6,200
8,26,2012,45.7,-95,20
8,26,2012,44.7,-94.4,400
8,25,2012,45.3,-94.9,12
8,24,2012,44.3,-96.6,30
8,23,2012,44.3,-96.6,50
8,23,2012,44.9,-97.2,10
12,15,2013,36.6,-121.9,8000
12,14,2013,37.1,-122.2,4000
12,8,2013,33.7,-118,100
12,2,2013,37.8,-122.3,400
12,1,2013,37.6,-122,1500
11,19,2013,34.3,-119.3,2500
11,19,2013,34.3,-119.3,3500
11,19,2013,34.3,-119.3,3000
11,13,2013,0,0,47
11,12,2013,35.4,-120.8,4000
11,12,2013,35.1,-120.6,34000
11,6,2013,19.6,-100.3,50
11,6,2013,37.7,-122.2,2000
11,6,2013,37.1,-122.2,4000
11,1,2013,25.6,-100.1,117
10,30,2013,29.6,-98.9,150
10,28,2013,30,-98.7,43
10,27,2013,24.9,-99.6,100
10,27,2013,23.7,-100.2,100
10,26,2013,29.9,-100.9,50
10,25,2013,29.9,-98.3,20
10,24,2013,23.7,-100.2,14
10,23,2013,35.5,-120.9,1000
10,23,2013,24.9,-99.6,200
10,23,2013,27.9,-101.1,200
10,23,2013,25.4,-101,35
10,23,2013,28.5,-100.9,80
10,22,2013,23.5,-99.5,5000
10,22,2013,25.7,-100.1,200
10,22,2013,25.4,-100.1,30
10,22,2013,25.4,-100.1,30
10,21,2013,30.2,-97.7,200
10,21,2013,35.1,-120.6,1000
10,20,2013,29.9,-100.9,500
10,20,2013,30.9,-99.5,50
10,20,2013,23.4,-99.4,5
10,20,2013,38,-76.3,20
10,20,2013,40.6,-73.3,23
10,19,2013,28.5,-100.5,300
10,17,2013,30.4,-99.6,200
10,17,2013,34.5,-114.4,60
10,16,2013,31,-98.7,2
10,15,2013,32.1,-97.9,95
10,15,2013,31,-98.7,52
10,15,2013,29.9,-98.7,100
10,14,2013,31,-98.7,180
10,14,2013,40.6,-73.3,22
10,13,2013,31,-98.7,222
10,13,2013,40.6,-73.3,11
10,13,2013,29.6,-99.6,100
10,12,2013,33,-96.9,100
10,12,2013,32.1,-97.9,200
10,12,2013,31,-98.7,116
10,12,2013,30.9,-99.8,310
10,12,2013,40.6,-73.3,28
10,11,2013,32.1,-97.9,200
10,11,2013,31,-98.7,85
10,11,2013,30,-99.1,5
10,11,2013,30.7,-99.2,124
10,10,2013,32.4,-97.7,175
10,10,2013,32.1,-97.9,200
10,10,2013,32.1,-97.9,50
10,10,2013,31,-98.7,51
10,9,2013,32.1,-97.9,50
10,9,2013,31,-98.7,97
10,9,2013,32.7,-96.5,35
10,9,2013,30.9,-99.5,50
10,8,2013,31,-98.7,59
10,8,2013,32.8,-97.3,15
10,8,2013,33.1,-97,70
10,8,2013,43.2,-88,30
10,7,2013,32.1,-97.9,25
10,7,2013,30.4,-99.6,20
10,6,2013,32.1,-97.9,100
10,6,2013,40.6,-73.3,44
10,5,2013,40.6,-73.3,250
10,4,2013,31.6,-110.5,30
10,3,2013,35.5,-97.3,15
10,3,2013,32.9,-99.7,7
10,2,2013,35.5,-120.9,400
10,2,2013,39,-95.2,20
10,2,2013,42.1,-82.6,14
10,2,2013,35.4,-97.4,30
10,2,2013,42,-82.5,2000
10,2,2013,38.5,-95.3,40
10,1,2013,35.4,-97.4,30
10,1,2013,39,-96,700
9,30,2013,35.4,-97.4,70
9,29,2013,35.4,-97.4,40
9,28,2013,38.4,-95.3,55
9,27,2013,35.6,-98,200
9,25,2013,38.5,-95.3,20
9,25,2013,39,-74.8,12
9,24,2013,38.9,-74.9,100
9,23,2013,38.9,-74.9,30
9,22,2013,38.1,-97.5,7
9,22,2013,40.6,-73.3,133
9,21,2013,38.9,-74.9,25
9,19,2013,37,-101,1000
9,18,2013,44.3,-96.6,40
9,18,2013,42.2,-92.4,13
9,15,2013,42.2,-92.4,5
9,14,2013,39.6,-95.1,200
9,14,2013,38.7,-88.8,400
9,14,2013,40.6,-73.3,73
9,14,2013,38.4,-91.1,10
9,12,2013,44.3,-96.6,15
9,12,2013,45,-92.5,50
9,12,2013,43.2,-95.5,20
9,12,2013,42.1,-92.9,23
9,11,2013,44.3,-96.6,15
9,11,2013,43.1,-91.4,50
9,11,2013,42.7,-92.6,24
9,10,2013,43.1,-91.4,30
9,10,2013,42.1,-82.5,20
9,9,2013,43.1,-91.4,50
9,7,2013,43.1,-91.4,10
9,7,2013,41.5,-96.5,1000
9,5,2013,44.3,-83.4,32
9,5,2013,44.9,-97.2,50
9,4,2013,45.3,-92.7,50
9,3,2013,42.8,-93.4,300
9,3,2013,45,-92.3,30
9,3,2013,43.5,-96.7,8
9,1,2013,44.9,-97.2,10
8,30,2013,44.9,-94.4,200
12,13,2014,37.6,-122,600
12,6,2014,0,0,100
11,26,2014,19.6,-100.3,1000
11,10,2014,30.2,-85.8,100
11,8,2014,25.7,-100.1,1400
11,8,2014,24.9,-99.6,3000
11,5,2014,25.4,-101,300
11,4,2014,33.7,-118,170
11,4,2014,25.4,-101,600
11,4,2014,25.4,-101,10
11,1,2014,33.7,-118,150
11,1,2014,26.9,-101.4,300
10,30,2014,36.5,-121.9,505
10,30,2014,33.7,-118,50
10,29,2014,29.5,-98.5,100
10,29,2014,29.5,-98.5,5000
10,28,2014,31.6,-100.5,25
10,28,2014,27.8,-101.1,40
10,26,2014,30,-98.7,30
10,26,2014,30.9,-100.5,1000
10,26,2014,31.6,-100.5,150
10,26,2014,32.8,-97,23
10,26,2014,32.1,-96.2,179
10,26,2014,30.9,-99.8,4000
10,25,2014,31.4,-98.1,2000
10,25,2014,29.4,-100.4,200
10,25,2014,28.5,-100.5,50
10,25,2014,32.4,-97.8,17
10,25,2014,30.6,-98.2,75
10,25,2014,33.1,-96.6,50
10,24,2014,32.4,-97.8,10
10,24,2014,37.7,-122.1,100
10,24,2014,30,-99.6,40
10,24,2014,30.5,-87.9,600
10,24,2014,29,-100.4,300
10,23,2014,29.4,-100.4,700
10,23,2014,30,-98.7,54
10,23,2014,29.5,-99.7,250
10,23,2014,32.7,-80,250
10,23,2014,33.7,-118,15
10,23,2014,31.6,-100.5,150
10,22,2014,31.1,-99.3,50
10,22,2014,32.8,-79.9,400
10,22,2014,34,-77.9,120
10,22,2014,32.8,-97.3,100
10,22,2014,31.6,-100.5,75
10,21,2014,29.9,-98.6,50
10,21,2014,29.4,-100.4,700
10,21,2014,32.7,-80,200
10,21,2014,28.7,-100.5,50
10,20,2014,29.4,-100.4,600
10,20,2014,38.9,-74.9,500
10,20,2014,38.9,-75,300
10,20,2014,31.6,-100.5,150
10,20,2014,30.5,-87.9,300
10,19,2014,29.4,-100.4,800
10,19,2014,29.4,-100.4,100
10,19,2014,28.5,-100.5,200
10,19,2014,30.9,-100.5,2000
10,19,2014,32.1,-96.2,100
10,19,2014,35.4,-120.9,1000
10,19,2014,29.3,-99.9,200
10,18,2014,29.4,-100.4,200
10,18,2014,29.1,-97.2,35
10,18,2014,38.1,-76.3,350
10,18,2014,37,-76.1,100
10,18,2014,37.6,-76.9,50
10,17,2014,27,-102.1,30
10,17,2014,29.1,-97.2,50
10,17,2014,41.9,-82.5,3
10,16,2014,29.1,-97.2,50
10,16,2014,36.6,-121.9,2000
10,16,2014,29.2,-99.8,40
10,15,2014,35.6,-121,20
10,15,2014,29.1,-97.2,50
10,15,2014,33.8,-94.8,100
10,14,2014,30.2,-97.7,400
10,14,2014,29.1,-97.2,50
10,14,2014,30.7,-97.3,300
10,14,2014,33,-97,10
10,13,2014,30.6,-98.7,50
10,13,2014,31.4,-97.2,1000
10,13,2014,30.6,-98.2,50
10,13,2014,31.7,-96.5,300
10,12,2014,30.6,-98.7,250
10,11,2014,30.9,-98.8,60
10,10,2014,32.5,-99.7,24
10,10,2014,30.9,-99.5,200
10,10,2014,33.2,-97.3,2000
10,9,2014,32.5,-99.7,50
10,9,2014,32.6,-97.2,100
10,9,2014,30.2,-97.9,3000
10,9,2014,32.6,-96.8,250
10,9,2014,33.1,-96.7,100
10,9,2014,33.2,-97.3,1500
10,9,2014,36.5,-93.2,20
10,8,2014,38.9,-74.9,300
10,8,2014,32.6,-96.8,200
10,8,2014,43.2,-88,25
10,8,2014,41.9,-82.5,200
10,8,2014,39.3,-74.5,50
10,8,2014,33.8,-98.6,50
10,7,2014,32.6,-97.2,100
10,7,2014,32.6,-96.8,400
10,6,2014,31.1,-99.3,150
10,6,2014,36.6,-93.2,30
10,6,2014,33.2,-96.6,60
10,6,2014,32.5,-97,50
10,5,2014,32.1,-97.9,200
10,5,2014,32.3,-97.5,50
10,5,2014,32.4,-97.7,100
10,5,2014,31.5,-99.9,2000
10,5,2014,32.8,-97.7,11
10,4,2014,32.1,-97.9,100
10,4,2014,32.8,-96.6,10
10,4,2014,33,-97.1,25
10,4,2014,33.8,-98.6,50
10,3,2014,33.3,-97,150
10,3,2014,32.8,-96.8,150
10,3,2014,31.6,-100.5,24
10,2,2014,34.2,-97.2,100
10,2,2014,38.8,-94.9,350
10,1,2014,40,-79.6,16
10,1,2014,38.8,-94.9,1200
10,1,2014,38.6,-94.7,500
9,30,2014,38.8,-94.9,1000
9,30,2014,39,-94.7,100
9,30,2014,38.7,-94.4,40
9,29,2014,38.8,-94.9,350
9,28,2014,42.1,-82.6,37
9,27,2014,41.7,-92.4,1000
9,27,2014,41.2,-73.1,20
9,27,2014,40.5,-87,30
9,26,2014,37.1,-97.9,500
9,25,2014,37.8,-99.9,1000
9,23,2014,36.1,-98.6,100
9,23,2014,38.9,-74.9,200
9,22,2014,38.4,-98.8,62
9,22,2014,42.1,-82.6,150
9,22,2014,42.7,-81.2,140
9,22,2014,39,-94.7,40
9,22,2014,36.9,-100.8,100
9,21,2014,44.3,-73.2,50
9,21,2014,37,-100.9,17
9,20,2014,37.6,-101.7,250
9,20,2014,43.1,-91.4,20
9,20,2014,39.8,-88,100
9,20,2014,41.1,-74.5,11
9,19,2014,38.4,-98.8,50
9,19,2014,38.1,-97.5,100
9,18,2014,38.9,-74.9,30
9,17,2014,41.7,-92.4,50
9,17,2014,38.4,-98.8,62
9,17,2014,42.1,-82.6,2500
9,17,2014,42.2,-82.9,58
9,17,2014,42,-82.5,2500
9,17,2014,44.3,-83.4,500
9,16,2014,43,-81.2,100
9,16,2014,40.3,-94.9,150
9,16,2014,42,-82.5,1000
9,16,2014,38.8,-98.9,100
9,16,2014,43.7,-79.4,24
9,15,2014,42.1,-82.6,7
9,15,2014,39.2,-99.3,30
9,14,2014,41.1,-84.6,500
9,14,2014,41.5,-82.2,30
9,14,2014,43.1,-91.4,40
9,14,2014,41,-84,500
